"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Age Groups"	"Age Groups Code"	Count
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2016"	"2016"	"White"	"2106-3"	"70-74 years"	"70-74"	736
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2016"	"2016"	"White"	"2106-3"	"75-79 years"	"75-79"	544
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2016"	"2016"	"White"	"2106-3"	"80-84 years"	"80-84"	356
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2016"	"2016"	"White"	"2106-3"	"85+ years"	"85+"	414
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	20
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	66
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	83
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	69
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	73
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	71
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	48
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	51
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	21
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"80-84 years"	"80-84"	21
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	16
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	49
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	58
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	93
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	107
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	124
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	138
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	147
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	117
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	77
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	43
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"Black or African American"	"2054-5"	"85+ years"	"85+"	40
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"25-29 years"	"25-29"	22
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"30-34 years"	"30-34"	59
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"35-39 years"	"35-39"	128
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"40-44 years"	"40-44"	287
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"45-49 years"	"45-49"	524
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"50-54 years"	"50-54"	674
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"55-59 years"	"55-59"	706
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"60-64 years "	"60-64"	836
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"65-69 years"	"65-69"	891
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"70-74 years"	"70-74"	816
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"75-79 years"	"75-79"	550
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"80-84 years"	"80-84"	372
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2017"	"2017"	"White"	"2106-3"	"85+ years"	"85+"	398
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	24
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	56
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	68
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	62
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	67
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	65
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	62
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	53
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	34
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	18
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	22
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	59
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	82
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	102
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	114
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	130
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	125
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	89
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	89
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	40
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"Black or African American"	"2054-5"	"85+ years"	"85+"	30
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"25-29 years"	"25-29"	27
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"30-34 years"	"30-34"	63
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"35-39 years"	"35-39"	133
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"40-44 years"	"40-44"	319
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"45-49 years"	"45-49"	510
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"50-54 years"	"50-54"	600
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"55-59 years"	"55-59"	737
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"60-64 years "	"60-64"	817
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"65-69 years"	"65-69"	873
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"70-74 years"	"70-74"	815
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"75-79 years"	"75-79"	596
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"80-84 years"	"80-84"	388
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2018"	"2018"	"White"	"2106-3"	"85+ years"	"85+"	386
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"35-39 years"	"35-39"	29
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"40-44 years"	"40-44"	58
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"45-49 years"	"45-49"	74
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"50-54 years"	"50-54"	150
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"55-59 years"	"55-59"	160
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"60-64 years "	"60-64"	175
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"65-69 years"	"65-69"	199
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"70-74 years"	"70-74"	157
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"75-79 years"	"75-79"	129
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"80-84 years"	"80-84"	77
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2014"	"2014"	"White"	"2106-3"	"85+ years"	"85+"	53
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"35-39 years"	"35-39"	29
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"40-44 years"	"40-44"	54
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"45-49 years"	"45-49"	67
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"50-54 years"	"50-54"	137
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"55-59 years"	"55-59"	158
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"60-64 years "	"60-64"	202
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"65-69 years"	"65-69"	229
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"70-74 years"	"70-74"	175
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"75-79 years"	"75-79"	105
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"80-84 years"	"80-84"	74
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2015"	"2015"	"White"	"2106-3"	"85+ years"	"85+"	71
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"35-39 years"	"35-39"	31
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"40-44 years"	"40-44"	50
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"45-49 years"	"45-49"	79
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"50-54 years"	"50-54"	130
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"55-59 years"	"55-59"	145
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"60-64 years "	"60-64"	212
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"65-69 years"	"65-69"	245
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"70-74 years"	"70-74"	159
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"75-79 years"	"75-79"	110
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"80-84 years"	"80-84"	88
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2016"	"2016"	"White"	"2106-3"	"85+ years"	"85+"	58
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"35-39 years"	"35-39"	26
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"40-44 years"	"40-44"	53
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"45-49 years"	"45-49"	102
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"50-54 years"	"50-54"	128
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"55-59 years"	"55-59"	164
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"60-64 years "	"60-64"	183
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"65-69 years"	"65-69"	212
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"70-74 years"	"70-74"	182
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"75-79 years"	"75-79"	119
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"80-84 years"	"80-84"	82
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2017"	"2017"	"White"	"2106-3"	"85+ years"	"85+"	61
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	"55-59 years"	"55-59"	16
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"30-34 years"	"30-34"	19
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"35-39 years"	"35-39"	27
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"40-44 years"	"40-44"	38
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"45-49 years"	"45-49"	77
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"50-54 years"	"50-54"	122
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"55-59 years"	"55-59"	163
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"60-64 years "	"60-64"	203
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"65-69 years"	"65-69"	223
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"70-74 years"	"70-74"	187
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"75-79 years"	"75-79"	127
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"80-84 years"	"80-84"	69
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2018"	"2018"	"White"	"2106-3"	"85+ years"	"85+"	57
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	21
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	53
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	116
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	117
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	127
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	130
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	106
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	98
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	55
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	33
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"80-84 years"	"80-84"	25
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"85+ years"	"85+"	18
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	23
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	54
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	79
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	177
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	256
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	296
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	304
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	329
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	311
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	245
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	185
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	116
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"85+ years"	"85+"	97
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"25-29 years"	"25-29"	53
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"30-34 years"	"30-34"	130
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"35-39 years"	"35-39"	277
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"40-44 years"	"40-44"	660
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"45-49 years"	"45-49"	1109
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"50-54 years"	"50-54"	1345
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"55-59 years"	"55-59"	1507
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"60-64 years "	"60-64"	1631
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"65-69 years"	"65-69"	1756
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"70-74 years"	"70-74"	1388
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"75-79 years"	"75-79"	1126
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"80-84 years"	"80-84"	814
	"Female Breast"	"26000-Female"	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"85+ years"	"85+"	876
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	32
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	49
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	93
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	145
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	132
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	117
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	119
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	108
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	71
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	49
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"80-84 years"	"80-84"	25
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"85+ years"	"85+"	18
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	38
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	85
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	169
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	251
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	320
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	357
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	352
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	296
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	253
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	171
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	110
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"85+ years"	"85+"	121
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"25-29 years"	"25-29"	65
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"30-34 years"	"30-34"	155
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"35-39 years"	"35-39"	325
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"40-44 years"	"40-44"	618
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"45-49 years"	"45-49"	1019
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"50-54 years"	"50-54"	1349
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"55-59 years"	"55-59"	1463
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"60-64 years "	"60-64"	1692
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"65-69 years"	"65-69"	1764
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"70-74 years"	"70-74"	1538
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"75-79 years"	"75-79"	1169
	"Female Breast"	"26000-Female"	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"80-84 years"	"80-84"	786
