"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Age Groups"	"Age Groups Code"	Count
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"40-44 years"	"40-44"	69
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"45-49 years"	"45-49"	103
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"50-54 years"	"50-54"	121
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"55-59 years"	"55-59"	135
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"60-64 years "	"60-64"	138
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"65-69 years"	"65-69"	116
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"70-74 years"	"70-74"	84
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"75-79 years"	"75-79"	81
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"80-84 years"	"80-84"	83
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2007"	"2007"	"White"	"2106-3"	"85+ years"	"85+"	54
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"35-39 years"	"35-39"	25
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"40-44 years"	"40-44"	58
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"45-49 years"	"45-49"	121
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"50-54 years"	"50-54"	128
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"55-59 years"	"55-59"	131
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"60-64 years "	"60-64"	141
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"65-69 years"	"65-69"	122
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"70-74 years"	"70-74"	87
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"75-79 years"	"75-79"	104
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"80-84 years"	"80-84"	74
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2008"	"2008"	"White"	"2106-3"	"85+ years"	"85+"	69
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"35-39 years"	"35-39"	31
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"40-44 years"	"40-44"	72
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"45-49 years"	"45-49"	123
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"50-54 years"	"50-54"	133
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"55-59 years"	"55-59"	126
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"60-64 years "	"60-64"	154
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"65-69 years"	"65-69"	115
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"70-74 years"	"70-74"	107
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"75-79 years"	"75-79"	86
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"80-84 years"	"80-84"	54
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2009"	"2009"	"White"	"2106-3"	"85+ years"	"85+"	52
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	36
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	54
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	43
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	38
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	28
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	18
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	30
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	71
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	81
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	84
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	103
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	82
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	71
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	69
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	46
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	32
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"Black or African American"	"2054-5"	"85+ years"	"85+"	17
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"25-29 years"	"25-29"	18
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"30-34 years"	"30-34"	63
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"35-39 years"	"35-39"	167
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"40-44 years"	"40-44"	379
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"45-49 years"	"45-49"	597
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"50-54 years"	"50-54"	585
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"55-59 years"	"55-59"	639
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"60-64 years "	"60-64"	621
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"65-69 years"	"65-69"	547
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"70-74 years"	"70-74"	551
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"75-79 years"	"75-79"	541
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"80-84 years"	"80-84"	467
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2005"	"2005"	"White"	"2106-3"	"85+ years"	"85+"	356
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	16
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	29
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	40
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	39
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	45
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	36
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	23
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	23
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	34
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	73
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	78
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	89
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	100
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	85
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	82
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	63
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	50
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	29
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"Black or African American"	"2054-5"	"85+ years"	"85+"	22
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"25-29 years"	"25-29"	21
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"30-34 years"	"30-34"	54
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"35-39 years"	"35-39"	177
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"40-44 years"	"40-44"	393
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"45-49 years"	"45-49"	594
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"50-54 years"	"50-54"	580
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"55-59 years"	"55-59"	598
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"60-64 years "	"60-64"	636
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"65-69 years"	"65-69"	518
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"70-74 years"	"70-74"	552
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"75-79 years"	"75-79"	591
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"80-84 years"	"80-84"	452
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2006"	"2006"	"White"	"2106-3"	"85+ years"	"85+"	365
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	18
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	36
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	48
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	42
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	34
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	35
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	26
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	18
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	44
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	69
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	88
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	88
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	110
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	90
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	85
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	67
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	51
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	45
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"Black or African American"	"2054-5"	"85+ years"	"85+"	23
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"25-29 years"	"25-29"	21
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"30-34 years"	"30-34"	50
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"35-39 years"	"35-39"	167
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"40-44 years"	"40-44"	386
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"45-49 years"	"45-49"	622
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"50-54 years"	"50-54"	642
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"55-59 years"	"55-59"	625
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"60-64 years "	"60-64"	652
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"65-69 years"	"65-69"	573
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"70-74 years"	"70-74"	531
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"75-79 years"	"75-79"	574
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"80-84 years"	"80-84"	412
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2007"	"2007"	"White"	"2106-3"	"85+ years"	"85+"	401
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	16
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	41
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	56
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	39
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	34
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	49
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	43
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	18
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	16
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	21
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	33
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	64
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	106
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	96
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	93
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	90
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	86
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	80
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	55
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	40
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"Black or African American"	"2054-5"	"85+ years"	"85+"	34
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"25-29 years"	"25-29"	20
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"30-34 years"	"30-34"	51
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"35-39 years"	"35-39"	164
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"40-44 years"	"40-44"	353
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"45-49 years"	"45-49"	612
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"50-54 years"	"50-54"	662
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"55-59 years"	"55-59"	612
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"60-64 years "	"60-64"	728
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"65-69 years"	"65-69"	659
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"70-74 years"	"70-74"	526
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"75-79 years"	"75-79"	523
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"80-84 years"	"80-84"	439
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2008"	"2008"	"White"	"2106-3"	"85+ years"	"85+"	401
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	23
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	28
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	56
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	38
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	43
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	39
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	26
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	18
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	20
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	37
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	71
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	103
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	101
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	106
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	98
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	96
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	72
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	58
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	51
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"Black or African American"	"2054-5"	"85+ years"	"85+"	25
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"25-29 years"	"25-29"	21
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"30-34 years"	"30-34"	58
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"35-39 years"	"35-39"	156
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"40-44 years"	"40-44"	376
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"45-49 years"	"45-49"	634
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"50-54 years"	"50-54"	681
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"55-59 years"	"55-59"	665
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"60-64 years "	"60-64"	733
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"65-69 years"	"65-69"	662
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"70-74 years"	"70-74"	539
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"75-79 years"	"75-79"	520
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"80-84 years"	"80-84"	420
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2009"	"2009"	"White"	"2106-3"	"85+ years"	"85+"	418
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2005"	"2005"	"White"	"2106-3"	"35-39 years"	"35-39"	28
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2005"	"2005"	"White"	"2106-3"	"40-44 years"	"40-44"	71
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2005"	"2005"	"White"	"2106-3"	"45-49 years"	"45-49"	96
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2005"	"2005"	"White"	"2106-3"	"50-54 years"	"50-54"	118
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2005"	"2005"	"White"	"2106-3"	"55-59 years"	"55-59"	134
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2005"	"2005"	"White"	"2106-3"	"60-64 years "	"60-64"	135
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2005"	"2005"	"White"	"2106-3"	"65-69 years"	"65-69"	134
	"Female Breast"	"26000-Female"	"New Mexico"	"35"	"2005"	"2005"	"White"	"2106-3"	"70-74 years"	"70-74"	113
