"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Age Groups"	"Age Groups Code"	Count
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"35-39 years"	"35-39"	33
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"40-44 years"	"40-44"	63
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"45-49 years"	"45-49"	114
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"50-54 years"	"50-54"	112
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"55-59 years"	"55-59"	145
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"60-64 years "	"60-64"	111
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"65-69 years"	"65-69"	133
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"70-74 years"	"70-74"	121
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"75-79 years"	"75-79"	111
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"80-84 years"	"80-84"	84
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2003"	"2003"	"White"	"2106-3"	"85+ years"	"85+"	102
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"35-39 years"	"35-39"	35
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"40-44 years"	"40-44"	83
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"45-49 years"	"45-49"	136
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"50-54 years"	"50-54"	123
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"55-59 years"	"55-59"	144
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"60-64 years "	"60-64"	108
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"65-69 years"	"65-69"	124
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"70-74 years"	"70-74"	120
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"75-79 years"	"75-79"	102
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"80-84 years"	"80-84"	87
	"Female Breast"	"26000-Female"	"Nebraska"	"31"	"2004"	"2004"	"White"	"2106-3"	"85+ years"	"85+"	100
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"35-39 years"	"35-39"	40
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"40-44 years"	"40-44"	82
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"45-49 years"	"45-49"	100
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"50-54 years"	"50-54"	139
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"55-59 years"	"55-59"	141
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"60-64 years "	"60-64"	155
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"65-69 years"	"65-69"	145
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"70-74 years"	"70-74"	147
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"75-79 years"	"75-79"	109
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"80-84 years"	"80-84"	78
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2000"	"2000"	"White"	"2106-3"	"85+ years"	"85+"	47
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"30-34 years"	"30-34"	16
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"35-39 years"	"35-39"	36
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"40-44 years"	"40-44"	94
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"45-49 years"	"45-49"	87
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"50-54 years"	"50-54"	134
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"55-59 years"	"55-59"	171
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"60-64 years "	"60-64"	183
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"65-69 years"	"65-69"	141
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"70-74 years"	"70-74"	161
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"75-79 years"	"75-79"	122
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"80-84 years"	"80-84"	74
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2001"	"2001"	"White"	"2106-3"	"85+ years"	"85+"	46
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"35-39 years"	"35-39"	30
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"40-44 years"	"40-44"	77
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"45-49 years"	"45-49"	104
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"50-54 years"	"50-54"	128
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"55-59 years"	"55-59"	152
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"60-64 years "	"60-64"	154
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"65-69 years"	"65-69"	159
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"70-74 years"	"70-74"	159
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"75-79 years"	"75-79"	126
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"80-84 years"	"80-84"	72
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2002"	"2002"	"White"	"2106-3"	"85+ years"	"85+"	53
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"35-39 years"	"35-39"	37
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"40-44 years"	"40-44"	57
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"45-49 years"	"45-49"	101
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"50-54 years"	"50-54"	129
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"55-59 years"	"55-59"	156
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"60-64 years "	"60-64"	148
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"65-69 years"	"65-69"	139
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"70-74 years"	"70-74"	131
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"75-79 years"	"75-79"	99
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"80-84 years"	"80-84"	66
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2003"	"2003"	"White"	"2106-3"	"85+ years"	"85+"	49
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	16
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"30-34 years"	"30-34"	21
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"35-39 years"	"35-39"	39
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"40-44 years"	"40-44"	57
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"45-49 years"	"45-49"	108
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"50-54 years"	"50-54"	118
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"55-59 years"	"55-59"	156
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"60-64 years "	"60-64"	162
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"65-69 years"	"65-69"	133
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"70-74 years"	"70-74"	133
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"75-79 years"	"75-79"	102
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"80-84 years"	"80-84"	69
	"Female Breast"	"26000-Female"	"Nevada"	"32"	"2004"	"2004"	"White"	"2106-3"	"85+ years"	"85+"	62
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"35-39 years"	"35-39"	29
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"40-44 years"	"40-44"	64
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"45-49 years"	"45-49"	109
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"50-54 years"	"50-54"	123
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"55-59 years"	"55-59"	105
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"60-64 years "	"60-64"	104
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"65-69 years"	"65-69"	92
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"70-74 years"	"70-74"	107
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"75-79 years"	"75-79"	105
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"80-84 years"	"80-84"	61
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2000"	"2000"	"White"	"2106-3"	"85+ years"	"85+"	53
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"35-39 years"	"35-39"	33
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"40-44 years"	"40-44"	87
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"45-49 years"	"45-49"	112
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"50-54 years"	"50-54"	113
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"55-59 years"	"55-59"	111
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"60-64 years "	"60-64"	94
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"65-69 years"	"65-69"	101
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"70-74 years"	"70-74"	107
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"75-79 years"	"75-79"	78
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"80-84 years"	"80-84"	62
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2001"	"2001"	"White"	"2106-3"	"85+ years"	"85+"	51
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"35-39 years"	"35-39"	33
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"40-44 years"	"40-44"	91
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"45-49 years"	"45-49"	101
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"50-54 years"	"50-54"	133
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"55-59 years"	"55-59"	116
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"60-64 years "	"60-64"	101
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"65-69 years"	"65-69"	88
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"70-74 years"	"70-74"	90
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"75-79 years"	"75-79"	82
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"80-84 years"	"80-84"	76
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2002"	"2002"	"White"	"2106-3"	"85+ years"	"85+"	67
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"35-39 years"	"35-39"	31
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"40-44 years"	"40-44"	71
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"45-49 years"	"45-49"	115
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"50-54 years"	"50-54"	110
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"55-59 years"	"55-59"	105
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"60-64 years "	"60-64"	96
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"65-69 years"	"65-69"	97
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"70-74 years"	"70-74"	72
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"75-79 years"	"75-79"	67
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"80-84 years"	"80-84"	57
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2003"	"2003"	"White"	"2106-3"	"85+ years"	"85+"	46
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"35-39 years"	"35-39"	32
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"40-44 years"	"40-44"	70
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"45-49 years"	"45-49"	116
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"50-54 years"	"50-54"	111
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"55-59 years"	"55-59"	98
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"60-64 years "	"60-64"	99
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"65-69 years"	"65-69"	107
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"70-74 years"	"70-74"	89
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"75-79 years"	"75-79"	91
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"80-84 years"	"80-84"	64
	"Female Breast"	"26000-Female"	"New Hampshire"	"33"	"2004"	"2004"	"White"	"2106-3"	"85+ years"	"85+"	59
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	19
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	35
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	33
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	28
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	19
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	16
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	18
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	40
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	67
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	93
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	87
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	70
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	72
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	66
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	75
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	55
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	39
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"Black or African American"	"2054-5"	"85+ years"	"85+"	29
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"30-34 years"	"30-34"	67
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"35-39 years"	"35-39"	206
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"40-44 years"	"40-44"	415
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"45-49 years"	"45-49"	575
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"50-54 years"	"50-54"	620
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"55-59 years"	"55-59"	667
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"60-64 years "	"60-64"	579
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"65-69 years"	"65-69"	582
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"70-74 years"	"70-74"	653
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"75-79 years"	"75-79"	630
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"80-84 years"	"80-84"	429
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2000"	"2000"	"White"	"2106-3"	"85+ years"	"85+"	374
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	19
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	34
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	30
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	36
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	23
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	21
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	47
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	67
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	66
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	75
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	79
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	75
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	72
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	70
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	56
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	28
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"Black or African American"	"2054-5"	"85+ years"	"85+"	27
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"25-29 years"	"25-29"	28
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"30-34 years"	"30-34"	68
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"35-39 years"	"35-39"	183
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"40-44 years"	"40-44"	427
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"45-49 years"	"45-49"	598
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"50-54 years"	"50-54"	645
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"55-59 years"	"55-59"	632
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"60-64 years "	"60-64"	576
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"65-69 years"	"65-69"	579
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"70-74 years"	"70-74"	646
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"75-79 years"	"75-79"	610
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"80-84 years"	"80-84"	446
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2001"	"2001"	"White"	"2106-3"	"85+ years"	"85+"	396
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	25
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	42
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	36
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	32
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	17
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	40
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	60
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	82
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	100
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	95
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	66
	"Female Breast"	"26000-Female"	"New Jersey"	"34"	"2002"	"2002"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	59
